node,clustering_coefficient
2543,0.006381112749797032
2897,0.01308416575962128
2885,0.00673331654006931
4891,0.00985951355390639
2258,0.009217411210403741
2145,0.003647617001717799
1074,0.009490069197277943
7518,0.0011176568137627315
1313,0.001209608851177667
2891,0.002594700484129624
4238,0.0012019170694652988
3372,0.0026181989917540864
151,0.004428144500117479
4370,0.0022501010973729634
687,0.004500665931749561
5574,0.0012011565249892989
4384,0.0005192856441478575
4,0.0019064332786095986
2115,0.0031809929847007538
2457,0.003459108178388329
5053,0.009407411701740243
1312,0.006464285828658929
753,0.003369680597960259
3528,0.002814819180092451
3747,0.0029322965516394976
1124,0.003887037304573063
9706,0.0025234181205263176
945,0.0026317668512478606
1804,0.0038135360340980358
930,0.0038327610913817377
1342,0.008244412489497697
4633,0.003797530866841321
4657,0.003339087342558376
6193,0.0034947121732413844
9616,0.0013509429138398158
1499,0.0016204972990249492
3134,0.0022755859464218763
7428,0.0036527880831314034
1271,0.003000404337567679
1925,0.005946088277272158
8561,0.00031910197201678875
1324,0.0030741790801966603
6730,0.0030828092890894626
3429,0.011885799898559955
2331,0.006790483049400407
2650,0.0044584904505103615
2682,0.002420123272972481
3645,0.0025491669019881064
557,0.0038085404604754794
5181,0.0047643510355391385
4504,0.0078020804893469044
7663,0.0022474646378354145
2144,0.009687210673165277
1148,0.008194200413086277
3522,0.0029714759125295223
3822,0.006181829426869569
1909,0.004566919953879644
3712,0.004365659399089422
1222,0.0021958897748106504
1096,0.0030279740678108807
140,0.0022384133322787257
1485,0.0
2216,0.0018452004131410888
2230,0.0037281130397168595
4357,0.0023356662650210283
3165,0.0034670020623010665
7576,0.0055003427329899275
1323,0.008848983711662196
1376,0.0027803525034209987
8135,0.0056961115135716655
5614,0.0021994649510111513
6198,0.0033792341367768377
6795,0.014374767419982677
7446,0.0040327198355547015
5125,0.004078340433912949
5458,0.0023069355718607835
5095,0.0039049249118048024
7889,0.0012066905634905483
2276,0.006837939178916773
5670,0.003105451325339041
1669,0.002634042761545118
10461,0.0019925125334581575
521,0.0032386059418916965
2083,0.0025214034283384612
1026,0.0035978725856425997
6276,0.002229307744179878
608,0.006988102553640947
978,0.0028473602764785017
216,0.0037332545829244002
775,0.002438008323672255
31,0.006718703494635785
197,0.008411339280665573
52,0.006702195472118985
1920,0.002506464399187993
4258,0.0034502020747656775
1,0.00016182835600943565
2909,0.002145672548434211
47,0.0038500330313718475
6018,0.001985405938600757
4618,0.00364777744957003
4506,0.005029765092972209
9867,0.005130189713619962
2157,0.0028179082785606507
2120,0.006485531276028381
8821,0.0036879601073351
6690,0.006250034442542873
11059,0.0048459686955987765
8406,0.00800921983254027
306,0.004071984270916669
93,0.005397335936925144
46,0.01031045543281461
142,0.006014621640467239
2587,0.0033067842842233104
9522,0.0017843111257190498
2967,0.007091592813726636
8063,0.008516269895316881
1082,0.0008066604394659075
1256,0.00563695854707189
2,0.000233899872587913
8337,0.004782066169925846
8424,0.0015102857680750787
550,0.004816896335120118
3592,0.0010932702167008547
2231,0.0021581488079713534
6918,0.007312113799073227
5514,0.004501401993597962
897,0.0014080374385558292
2045,0.0072637241364125185
10452,0.008144500428682387
8408,0.009150921675042752
2063,0.0035939291772193443
8517,0.002958448581650168
10878,0.007486239330476182
5649,0.0032874818935324074
6421,0.0017627284939301321
597,0.004239213976986522
4323,0.0018485592607101926
787,0.004163339664248665
3907,0.003669022838904211
725,0.006070585629016954
78,0.0038750538878300476
378,0.005330592750943198
3846,0.004842494685960933
7580,0.005822517753107596
4204,0.0036473954600275056
1962,0.0025041760041741167
4811,0.002961217985276526
922,0.000736020113696224
3753,0.005726147466562756
7005,0.0044832263134469775
1688,0.0029765047005049505
1673,0.0035934453368256687
4938,0.0060180923154412765
9450,0.004317673553784117
1558,0.003128457142806011
3539,0.007580011124428753
2917,0.005897646872000023
4799,0.004225058332039156
6129,0.004373042063178761
2855,0.0074358796515692745
107,0.0015027581701241239
3302,0.004343077538149544
477,0.0029546994927601524
6091,0.008240504662495403
5681,0.004715001548806718
552,0.0018500893746477769
7255,0.006884215562923831
3957,0.00381321668549464
4622,0.002841244321067263
3218,0.00279735014151047
9521,0.003376928441168699
2251,0.0045877793436249195
2141,0.005422176650279864
9293,0.0050039042727001645
51,0.0008294504208602801
2049,0.005998058803307031
5018,0.004845358835803127
5028,0.0029250537268768564
9700,0.0029215529378960807
2380,0.0008974728903872145
5261,0.0035578423824564457
5263,0.004989446846718404
5301,0.004576003798703711
5201,0.005593784995827992
5351,0.0020050443579162527
5220,0.0014455899657622902
9861,0.0023242808033470505
7756,0.0036405644756559888
5563,0.006952933480978479
5559,0.006618960717472189
5513,0.006129762438380465
6957,0.0038282324395082696
3190,0.0027346561620416915
1606,0.0050789570203571425
7336,0.0012619715282242434
375,0.0068407791528063994
95,0.006901993432926732
330,0.01276686027557041
188,0.013419755505562743
425,0.007711096394432658
6221,0.0023184277688202246
2171,0.008016802029989781
2170,0.005327690055309906
8040,0.008115003196896972
8013,0.002484625691861226
3069,0.0012892857842925261
45,0.004881390793775804
9762,0.00691391956819949
3959,0.01142684503555425
3963,0.009961433098948867
2349,0.012871508296017752
1531,0.0036093092364896705
5946,0.003898602008926064
3703,0.0150681908117121
1476,0.0027764876145233795
4766,0.014758513283556962
3490,0.005978711904777796
1389,0.004269513165572438
5353,0.0022634031066741524
2819,0.00889305479974085
3599,0.0036727721270494967
1321,0.009446831805829819
2887,0.0053898823047653505
2960,0.007512092214025005
4949,0.009446768089065777
4928,0.007729579898812161
8939,0.008321394009508869
8816,0.00652481062438272
4312,0.004154095452132426
3196,0.0026340688907724647
4603,0.00619558625483602
4681,0.008366938798554392
7664,0.02354627821762614
3047,0.005739830550836967
8628,0.005848518614036784
8603,0.002938991428408931
8548,0.006010438392235908
6311,0.0049958121947327365
9150,0.0041440834268651715
6222,0.0041106547014181484
7017,0.006012470413460674
4171,0.003109750029840883
3279,0.002285614623289937
6164,0.0017034846486076306
5000,0.005147294353317427
8235,0.0033889210651805793
3584,0.004814423368965315
6099,0.020515006815070166
7119,0.01649843985744903
4099,0.013638867752240888
4053,0.009156373851850759
9462,0.007160622687884503
6003,0.009967321311393988
5059,0.009905880919987616
6686,0.013740430662267848
5140,0.004679708460991066
5254,0.007494761204739373
5243,0.012233670892973223
5282,0.008507426410117652
6475,0.007439955229773829
6803,0.010854286115109
6818,0.008791727503458836
5407,0.020091589360467087
5320,0.023512972174917407
6725,0.011193893649461351
5536,0.006043899028323522
6655,0.01038401496338945
7814,0.014971491080445333
4146,0.028655037621971847
5450,0.015721165650020276
5416,0.018092970246347574
5908,0.006240452823165657
5912,0.0013229751374224457
1791,0.006939291974102258
1918,0.0054570972318167404
2982,0.006650975182515663
9541,0.0023298681498760076
3978,0.0015044638203642023
4496,0.0038275679992483312
7648,0.004593221871791353
1121,0.006140850348560747
3621,0.005078030191437933
2292,0.005413189335269369
6037,0.01749623402601448
822,0.009360638304898186
4836,0.0054119285841784884
4844,0.006455408666175286
2478,0.008850358938655916
339,0.011307258777039201
326,0.00733390755690548
321,0.010439025957297496
2626,0.007985646037645386
9188,0.008308061205231107
4584,0.004762982548229586
9573,0.003456464136236311
9648,0.00877247829040222
7122,0.01773802422890837
8230,0.004406502048923936
8693,0.004682653761778687
6355,0.01337920326587259
6248,0.012988626491067056
1451,0.0036220381604583234
29,0.006614456111511007
15,0.007872120235788753
73,0.011868046098570475
173,0.0033778580850921057
7366,0.004881132492674667
1959,0.007121633821901841
3614,0.008067255391744292
431,0.002821496423672196
4808,0.0023685910237005174
3282,0.00274091757973797
1670,0.0015634702483266502
3812,0.00883365819976517
2082,0.013862283020728873
